Player_Name,Club,Position,Total Goals,Total Assists,Penalties,Match_Played,Season,Competition
Uroš Spajić,FK Crvena Zvezda,Defence,0,0,0,0,2024-2025,UCL
Milan Rodić,FK Crvena Zvezda,Defence,0,0,0,0,2024-2025,UCL
Vanja Drkušič,FK Crvena Zvezda,Defence,0,0,0,0,2024-2025,UCL
Nasser Djiga,FK Crvena Zvezda,Defence,0,0,0,0,2024-2025,UCL
Stefan Lekovic,FK Crvena Zvezda,Defence,0,0,0,0,2024-2025,UCL
Vuk Bogdanovic,FK Crvena Zvezda,Defence,0,0,0,0,2024-2025,UCL
Veljko Milosavljević,FK Crvena Zvezda,Defence,0,0,0,0,2024-2025,UCL
Young-woo Seol,FK Crvena Zvezda,Defence,0,0,0,0,2024-2025,UCL
Ognjen Mimović,FK Crvena Zvezda,Defence,0,0,0,0,2024-2025,UCL
Timi Elšnik,FK Crvena Zvezda,Midfield,0,0,0,0,2024-2025,UCL
Mirko Ivanić,FK Crvena Zvezda,Midfield,0,0,0,0,2024-2025,UCL
Guélor Kanga,FK Crvena Zvezda,Midfield,0,0,0,0,2024-2025,UCL
Luka Ilić,FK Crvena Zvezda,Midfield,0,0,0,0,2024-2025,UCL
Egor Prutsev,FK Crvena Zvezda,Midfield,0,0,0,0,2024-2025,UCL
Lazar Jovanovic,FK Crvena Zvezda,Midfield,0,0,0,0,2024-2025,UCL
Jovan Šljivic,FK Crvena Zvezda,Midfield,0,0,0,0,2024-2025,UCL
Andrija Maksimović,FK Crvena Zvezda,Midfield,0,0,0,0,2024-2025,UCL
Cherif Ndiaye,FK Crvena Zvezda,Offence,0,0,0,0,2024-2025,UCL
Peter Olayinka,FK Crvena Zvezda,Offence,0,0,0,0,2024-2025,UCL
Aleksandar Katai,FK Crvena Zvezda,Offence,0,0,0,0,2024-2025,UCL
Milson,FK Crvena Zvezda,Offence,0,0,0,0,2024-2025,UCL
Silas Katompa Mvumpa,FK Crvena Zvezda,Offence,0,0,0,0,2024-2025,UCL
Dalcio Gomes,FK Crvena Zvezda,Offence,0,0,0,0,2024-2025,UCL
Uros Sremčević,FK Crvena Zvezda,Offence,0,0,0,0,2024-2025,UCL
Bruno Duarte,FK Crvena Zvezda,Centre-Forward,0,0,0,0,2024-2025,UCL
Nemanja Radonjić,FK Crvena Zvezda,Left Winger,0,0,0,0,2024-2025,UCL
Rade Krunić,FK Crvena Zvezda,Defensive Midfield,0,0,0,0,2024-2025,UCL
Dominik Takáč,ŠK Slovan Bratislava,Goalkeeper,0,0,0,0,2024-2025,UCL
Martin Trnovský,ŠK Slovan Bratislava,Goalkeeper,0,0,0,0,2024-2025,UCL
Adam Hrdina,ŠK Slovan Bratislava,Goalkeeper,0,0,0,0,2024-2025,UCL
Andrej Mikoláš,ŠK Slovan Bratislava,Goalkeeper,0,0,0,0,2024-2025,UCL
Guram Kashia,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Kevin Wimmer,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Kyriakos Savvidis,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Lukáš Pauschek,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
César Blackman,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Július Szöke,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Jurij Medveděv,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Siemen Voet,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Alexander Tóth,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Matus Vojtko,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Michał Boledovic,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Samuel Murár,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
David Murar,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Robert Tománek,ŠK Slovan Bratislava,Defence,0,0,0,0,2024-2025,UCL
Alen Mustafić,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Juraj Kucka,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Róbert Mak,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Vladimír Weiss,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Kenan Bajrič,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Marko Tolić,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Adler Da Silva,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Danylo Ignatenko,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Samuel Habodász,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Maxim Mateáš,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Artur Gajdoš,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Alexej Maroš,ŠK Slovan Bratislava,Midfield,0,0,0,0,2024-2025,UCL
Ivan Šaponjić,ŠK Slovan Bratislava,Offence,0,0,0,0,2024-2025,UCL
Tigran Barseghyan,ŠK Slovan Bratislava,Offence,0,0,0,0,2024-2025,UCL
Dávid Strelec,ŠK Slovan Bratislava,Offence,0,0,0,0,2024-2025,UCL
Idjessi Metsoko,ŠK Slovan Bratislava,Offence,0,0,0,0,2024-2025,UCL
Nino Marcelli,ŠK Slovan Bratislava,Offence,0,0,0,0,2024-2025,UCL
Sharani Zuberu,ŠK Slovan Bratislava,Offence,0,0,0,0,2024-2025,UCL
Martin Mišovič,ŠK Slovan Bratislava,Offence,0,0,0,0,2024-2025,UCL
Elvis Isaac,ŠK Slovan Bratislava,Offence,0,0,0,0,2024-2025,UCL
